id,amountUSD,fullParkedAmountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,sourceObjects,destinationObjects,boundary,onBoundary,reportDetails,refCode
291108,1687764,,2025,,in kind,2023-10-08T02:25:28.417Z,2023-10-06T00:00:00Z,2023-10-06T00:00:00Z,south sudan,['softly earmarked'],0.948,2023-10-07T00:00:00Z,Standard,['Multiyear'],True,1600000.0,EUR,Traditional aid,291105.0,commitment,2024-12-18T21:33:27.612Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4534', 'name': 'Help - Hilfe zur Selbsthilfe e.V.', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7813', 'name': 'Food Security and Livelihoods', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '7816', 'name': 'Nutrition', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '7820', 'name': 'Water, Sanitation and Hygiene', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '9', 'name': 'Nutrition', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '11', 'name': 'Water Sanitation Hygiene', 'behavior': 'shared'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'Emergency', 'id': '957', 'name': 'Sudan Complex Emergency 2023', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-10-07T00:00:00.000Z'}]",BF-F-PF-2-321.50/AFR/SSD/Help/
291324,0,2125399.0,2023,"[291327, 291325, 291326]",financial,2023-10-13T02:25:50.967Z,2023-10-11T00:00:00Z,2023-10-11T00:00:00Z,Integrated land release of mine field an cluster munition contamination in Southern Lebanon and West Bekaa,,0.941,2023-10-12T00:00:00Z,Parked,"['Mine action', 'Multiyear']",True,0.0,EUR,Traditional aid,,commitment,2024-10-07T20:20:10.185Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]","[{'type': 'Organization', 'id': '2404', 'name': 'Mines Advisory Group', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '124', 'name': 'Lebanon', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-10-12T00:00:00.000Z'}]",LBN/LBN/2023/01
291327,123688,,2025,,financial,2023-10-13T02:25:51.887Z,2023-10-11T00:00:00Z,2023-10-11T00:00:00Z,Integrated land release of mine field an cluster munition contamination in Southern Lebanon and West Bekaa,,0.941,2023-10-12T00:00:00Z,Standard,"['Mine action', 'Multiyear']",True,116390.0,EUR,Traditional aid,291324.0,commitment,2023-10-13T09:31:36.617Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2404', 'name': 'Mines Advisory Group', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '124', 'name': 'Lebanon', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-10-12T00:00:00.000Z'}]",LBN/LBN/2023/01
291604,0,3446389.0,2023,"[291608, 291611, 291612, 291610, 291614, 291616, 291605, 291607, 291606, 291609, 291615, 291613]",financial,2023-10-19T02:25:29.111Z,2023-09-09T00:00:00Z,2023-09-09T00:00:00Z,"Bereitstellung von Soforthilfemaßnahmen und Aufbau von Resilienz in von der Dürre betroffenen Gemeinden in Äthiopien, Kenia und Somalia",['softly earmarked'],0.914,2023-10-18T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2025-04-23T10:56:09.933Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '3341', 'name': 'Humedica', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '116', 'name': 'Kenya', 'behavior': 'shared'}, {'type': 'Location', 'id': '206', 'name': 'Somalia', 'behavior': 'shared'}, {'type': 'Location', 'id': '71', 'name': 'Ethiopia', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-10-18T00:00:00.000Z'}]",HvA/HvA/Humedica/2023/01
291611,457287,,2025,,financial,2023-10-19T02:25:31.360Z,2023-09-09T00:00:00Z,2023-09-09T00:00:00Z,"Bereitstellung von Soforthilfemaßnahmen und Aufbau von Resilienz in von der Dürre betroffenen Gemeinden in Äthiopien, Kenia und Somalia",['softly earmarked'],0.914,2023-10-18T00:00:00Z,Standard,['Multiyear'],True,417960.0,EUR,Traditional aid,291604.0,commitment,2025-04-23T10:55:47.066Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1272', 'name': 'Ethiopia Humanitarian Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '3341', 'name': 'Humedica', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '71', 'name': 'Ethiopia', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-10-18T00:00:00.000Z'}]",HvA/HvA/Humedica/2023/01
291612,303085,,2025,,financial,2023-10-19T02:25:31.813Z,2023-09-09T00:00:00Z,2023-09-09T00:00:00Z,"Bereitstellung von Soforthilfemaßnahmen und Aufbau von Resilienz in von der Dürre betroffenen Gemeinden in Äthiopien, Kenia und Somalia",['softly earmarked'],0.914,2023-10-18T00:00:00Z,Standard,['Multiyear'],True,277020.0,EUR,Traditional aid,291604.0,commitment,2025-04-23T10:56:09.814Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '3341', 'name': 'Humedica', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '26479', 'name': 'Multi-sector', 'behavior': 'single'}, {'type': 'Location', 'id': '116', 'name': 'Kenya', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-10-18T00:00:00.000Z'}]",HvA/HvA/Humedica/2023/01
291613,303085,,2025,,financial,2023-10-19T02:25:32.139Z,2023-09-09T00:00:00Z,2023-09-09T00:00:00Z,"Bereitstellung von Soforthilfemaßnahmen und Aufbau von Resilienz in von der Dürre betroffenen Gemeinden in Äthiopien, Kenia und Somalia",['softly earmarked'],0.914,2023-10-18T00:00:00Z,Standard,['Multiyear'],True,277020.0,EUR,Traditional aid,291604.0,commitment,2025-01-23T21:32:09.618Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1221', 'name': 'Somalia Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '3341', 'name': 'Humedica', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7791', 'name': 'Food Security and Livelihoods', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '7792', 'name': 'Health', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '7797', 'name': 'Nutrition', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '7796', 'name': 'Water, Sanitation and Hygiene', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '7', 'name': 'Health', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '9', 'name': 'Nutrition', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '11', 'name': 'Water Sanitation Hygiene', 'behavior': 'shared'}, {'type': 'Location', 'id': '206', 'name': 'Somalia', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-10-18T00:00:00.000Z'}]",HvA/HvA/Humedica/2023/01
292030,0,4892916.0,2023,"[292033, 292031, 292032]",financial,2023-10-27T02:25:43.113Z,2023-10-25T00:00:00Z,2023-10-25T00:00:00Z,Comprehensive Humanitarian Mine Action and Protection response to the crisis-affected population in Yemen,['softly earmarked'],0.941,2023-10-26T00:00:00Z,Parked,"['Mine action', 'Multiyear']",True,0.0,EUR,Traditional aid,,commitment,2025-01-16T13:11:35.185Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '4763', 'name': 'Handicap International - Humanity & Inclusion', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '248', 'name': 'Yemen', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-10-26T00:00:00.000Z'}]",F-PF-2-321.50/YEM/YEM/Handicap
292033,1860213,,2025,,financial,2023-12-08T02:25:43.787Z,2023-10-25T00:00:00Z,2023-10-25T00:00:00Z,Comprehensive Humanitarian Mine Action and Protection response to the crisis-affected population in Yemen,['softly earmarked'],0.941,2023-10-26T00:00:00Z,Standard,"['Mine action', 'Multiyear']",True,1750460.0,EUR,Traditional aid,292030.0,commitment,2023-12-15T13:54:57.540Z,2,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '4763', 'name': 'Handicap International - Humanity & Inclusion', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '248', 'name': 'Yemen', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-12-07T00:00:00.000Z'}]",F-PF-2-321.50/YEM/YEM/Handicap
292294,0,1752464.0,2023,"[292296, 292297, 292295]",financial,2023-10-29T02:25:14.751Z,2023-07-10T00:00:00Z,2023-07-10T00:00:00Z,Provision of Hosting Services for the Secretariat of the Platform on Disaster Displacement (PDD),['softly earmarked'],0.913,2023-10-28T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2025-03-17T10:16:36.797Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '8', 'name': 'United Nations Office for Project Services', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-10-28T00:00:00.000Z'}]",AA-S08-GLOB/UNOPS/PDD/2023/01
292297,328587,,2025,,financial,2024-11-13T02:26:07.414Z,2023-07-10T00:00:00Z,2023-07-10T00:00:00Z,Provision of Hosting Services for the Secretariat of the Platform on Disaster Displacement (PDD),['softly earmarked'],0.913,2023-10-28T00:00:00Z,Standard,['Multiyear'],True,300000.0,EUR,Traditional aid,292294.0,commitment,2024-11-13T06:39:15.057Z,2,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '8', 'name': 'United Nations Office for Project Services', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '251', 'name': 'Global', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-12T00:00:00.000Z'}]",AA-S08-GLOB/UNOPS/PDD/2023/01
292366,0,2283742.0,2020,"[288994, 292375, 292383, 288995, 288998, 288997, 288996, 288999, 289000, 289001, 289002, 289003, 292372, 289005, 292369, 292370, 292371, 289004, 292373, 292374, 292376, 292377, 292378, 292379, 292380, 292381, 292382, 292385, 292384, 292386]",financial,2023-11-01T06:23:14.651Z,2021-02-18T00:00:00Z,2021-02-18T00:00:00Z,"Rohingya Humanitarian Crisis Joint Response Plan
--- Youth from host communities and Rohingya Camps in Cox's Bazar as Agents of Change Adolescents and youth, particularly girls and young women are agents of change and drivers of a protective environment through enhanced skills and opportunities.
--- BMZ",['earmarked'],1.0026,2023-11-01T00:00:00Z,Parked,"['Multiyear', 'BMZ']",True,0.0,EUR,Traditional aid,,paid,2025-03-24T13:34:21.400Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '41', 'name': '2020', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '9820', 'name': 'Plan International Bangladesh', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['Internationally Affiliated Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '19', 'name': 'Bangladesh', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '42', 'name': '2021', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Plan International Bangladesh', 'reportChannel': 'Email', 'date': '2023-11-01T00:00:00.000Z'}]",BP f196      WFP-SOM-123
292369,61190,,2020,,financial,2023-09-20T21:11:19.445Z,2021-02-18T00:00:00Z,2021-02-18T00:00:00Z,"Rohingya Humanitarian Crisis Joint Response Plan
--- Youth from host communities and Rohingya Camps in Cox's Bazar as Agents of Change Adolescents and youth, particularly girls and young women are agents of change and drivers of a protective environment through enhanced skills and opportunities.
--- BMZ
--- Livelihoods and Skills Development",['earmarked'],1.0026,2023-11-01T00:00:00Z,Standard,"['Multiyear', 'BMZ']",True,61349.0,EUR,Traditional aid,292366.0,paid,2025-03-24T13:33:27.121Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '41', 'name': '2020', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1212', 'name': 'Rohingya Humanitarian Crisis Joint Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '9820', 'name': 'Plan International Bangladesh', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['Internationally Affiliated Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7769', 'name': 'Livelihoods and Skills Development', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '2', 'name': 'Early Recovery', 'behavior': 'single'}, {'type': 'Location', 'id': '19', 'name': 'Bangladesh', 'behavior': 'single'}, {'type': 'Project', 'id': '222807', 'name': 'Livelihood and Skills development for the youth from host communities and Rohingya Camps in Cox’s Bazar\t\t\t\t\t\t\t', 'behavior': 'single', 'code': 'RBGD25-ERY-222807-1'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Plan International Bangladesh', 'reportChannel': 'Email', 'date': '2023-11-01T00:00:00.000Z'}]","(8MZ), BP f196	WFP-SOM-123"
